feature_index,meaning,block_type,importance_impurity
5883,Y__mean__OFM_component_31,species_block,0.0
5884,Y__mean__atomic_mass_norm,species_block,1.741024044429586e-05
5885,Y__mean__atomic_number_norm,species_block,2.0792071136631935e-05
5886,Y__mean__atomic_radius_norm,species_block,9.451603643968758e-06
5887,Y__mean__electron_affinity_norm,species_block,4.2003709188943517e-05
5888,Y__std__magmom,species_block,3.4862308961089894e-06
5889,Y__std__OFM_component_0,species_block,0.0
5890,Y__std__OFM_component_1,species_block,0.0
5891,Y__std__OFM_component_2,species_block,0.0
5892,Y__std__OFM_component_3,species_block,0.0
5893,Y__std__OFM_component_4,species_block,0.0
5894,Y__std__OFM_component_5,species_block,0.0
5895,Y__std__OFM_component_6,species_block,0.0
5896,Y__std__OFM_component_7,species_block,0.0
5897,Y__std__OFM_component_8,species_block,0.0
5898,Y__std__OFM_component_9,species_block,0.0
5899,Y__std__OFM_component_10,species_block,0.0
5900,Y__std__OFM_component_11,species_block,0.0
5901,Y__std__OFM_component_12,species_block,0.0
5902,Y__std__OFM_component_13,species_block,0.0
5903,Y__std__OFM_component_14,species_block,0.0
5904,Y__std__OFM_component_15,species_block,0.0
5905,Y__std__OFM_component_16,species_block,0.0
5906,Y__std__OFM_component_17,species_block,0.0
5907,Y__std__OFM_component_18,species_block,0.0
5908,Y__std__OFM_component_19,species_block,0.0
5909,Y__std__OFM_component_20,species_block,0.0
5910,Y__std__OFM_component_21,species_block,0.0
5911,Y__std__OFM_component_22,species_block,0.0
5912,Y__std__OFM_component_23,species_block,0.0
5913,Y__std__OFM_component_24,species_block,0.0
5914,Y__std__OFM_component_25,species_block,0.0
5915,Y__std__OFM_component_26,species_block,0.0
5916,Y__std__OFM_component_27,species_block,0.0
5917,Y__std__OFM_component_28,species_block,0.0
5918,Y__std__OFM_component_29,species_block,0.0
5919,Y__std__OFM_component_30,species_block,0.0
5920,Y__std__OFM_component_31,species_block,0.0
5921,Y__std__atomic_mass_norm,species_block,0.0
5922,Y__std__atomic_number_norm,species_block,0.0
5923,Y__std__atomic_radius_norm,species_block,0.0
5924,Y__std__electron_affinity_norm,species_block,0.0
5925,Yb__count,species_block,1.1655535258044049e-05
5926,Yb__mean__magmom,species_block,0.0
5927,Yb__mean__OFM_component_0,species_block,0.0
5928,Yb__mean__OFM_component_1,species_block,3.287840809233327e-05
5929,Yb__mean__OFM_component_2,species_block,0.0
5930,Yb__mean__OFM_component_3,species_block,0.0
5931,Yb__mean__OFM_component_4,species_block,0.0
5932,Yb__mean__OFM_component_5,species_block,0.0
5933,Yb__mean__OFM_component_6,species_block,0.0
5934,Yb__mean__OFM_component_7,species_block,0.0
5935,Yb__mean__OFM_component_8,species_block,0.0
5936,Yb__mean__OFM_component_9,species_block,0.0
5937,Yb__mean__OFM_component_10,species_block,0.0
5938,Yb__mean__OFM_component_11,species_block,0.0
5939,Yb__mean__OFM_component_12,species_block,0.0
5940,Yb__mean__OFM_component_13,species_block,0.0
5941,Yb__mean__OFM_component_14,species_block,0.0
5942,Yb__mean__OFM_component_15,species_block,0.0
5943,Yb__mean__OFM_component_16,species_block,0.0
5944,Yb__mean__OFM_component_17,species_block,0.0
5945,Yb__mean__OFM_component_18,species_block,0.0
5946,Yb__mean__OFM_component_19,species_block,0.0
5947,Yb__mean__OFM_component_20,species_block,0.0
5948,Yb__mean__OFM_component_21,species_block,0.0
5949,Yb__mean__OFM_component_22,species_block,0.0
5950,Yb__mean__OFM_component_23,species_block,0.0
5951,Yb__mean__OFM_component_24,species_block,0.0
5952,Yb__mean__OFM_component_25,species_block,0.0
5953,Yb__mean__OFM_component_26,species_block,0.0
5954,Yb__mean__OFM_component_27,species_block,0.0
5955,Yb__mean__OFM_component_28,species_block,0.0
5956,Yb__mean__OFM_component_29,species_block,0.0
5957,Yb__mean__OFM_component_30,species_block,0.0
5958,Yb__mean__OFM_component_31,species_block,1.0552492439425867e-05
5959,Yb__mean__atomic_mass_norm,species_block,6.543931442714408e-06
5960,Yb__mean__atomic_number_norm,species_block,5.862390392744847e-06
5961,Yb__mean__atomic_radius_norm,species_block,9.330554179572073e-06
5962,Yb__mean__electron_affinity_norm,species_block,5.614732033937539e-05
5963,Yb__std__magmom,species_block,0.0
5964,Yb__std__OFM_component_0,species_block,0.0
5965,Yb__std__OFM_component_1,species_block,0.0
5966,Yb__std__OFM_component_2,species_block,0.0
5967,Yb__std__OFM_component_3,species_block,0.0
5968,Yb__std__OFM_component_4,species_block,0.0
5969,Yb__std__OFM_component_5,species_block,0.0
5970,Yb__std__OFM_component_6,species_block,0.0
5971,Yb__std__OFM_component_7,species_block,0.0
5972,Yb__std__OFM_component_8,species_block,0.0
5973,Yb__std__OFM_component_9,species_block,0.0
5974,Yb__std__OFM_component_10,species_block,0.0
5975,Yb__std__OFM_component_11,species_block,0.0
5976,Yb__std__OFM_component_12,species_block,0.0
5977,Yb__std__OFM_component_13,species_block,0.0
5978,Yb__std__OFM_component_14,species_block,0.0
5979,Yb__std__OFM_component_15,species_block,0.0
5980,Yb__std__OFM_component_16,species_block,0.0
5981,Yb__std__OFM_component_17,species_block,0.0
5982,Yb__std__OFM_component_18,species_block,0.0
5983,Yb__std__OFM_component_19,species_block,0.0
5984,Yb__std__OFM_component_20,species_block,0.0
5985,Yb__std__OFM_component_21,species_block,0.0
5986,Yb__std__OFM_component_22,species_block,0.0
5987,Yb__std__OFM_component_23,species_block,0.0
5988,Yb__std__OFM_component_24,species_block,0.0
5989,Yb__std__OFM_component_25,species_block,0.0
5990,Yb__std__OFM_component_26,species_block,0.0
5991,Yb__std__OFM_component_27,species_block,0.0
5992,Yb__std__OFM_component_28,species_block,0.0
5993,Yb__std__OFM_component_29,species_block,0.0
5994,Yb__std__OFM_component_30,species_block,0.0
5995,Yb__std__OFM_component_31,species_block,0.0
5996,Yb__std__atomic_mass_norm,species_block,0.0
5997,Yb__std__atomic_number_norm,species_block,0.0
5998,Yb__std__atomic_radius_norm,species_block,0.0
5999,Yb__std__electron_affinity_norm,species_block,0.0
6000,Zn__count,species_block,1.0306096204929462e-05
6001,Zn__mean__magmom,species_block,0.0
6002,Zn__mean__OFM_component_0,species_block,0.0
6003,Zn__mean__OFM_component_1,species_block,6.23015857679988e-06
6004,Zn__mean__OFM_component_2,species_block,0.0
6005,Zn__mean__OFM_component_3,species_block,0.0
6006,Zn__mean__OFM_component_4,species_block,0.0
6007,Zn__mean__OFM_component_5,species_block,0.0
6008,Zn__mean__OFM_component_6,species_block,0.0
6009,Zn__mean__OFM_component_7,species_block,0.0
6010,Zn__mean__OFM_component_8,species_block,0.0
6011,Zn__mean__OFM_component_9,species_block,0.0
6012,Zn__mean__OFM_component_10,species_block,0.0
6013,Zn__mean__OFM_component_11,species_block,0.0
6014,Zn__mean__OFM_component_12,species_block,0.0
6015,Zn__mean__OFM_component_13,species_block,0.0
6016,Zn__mean__OFM_component_14,species_block,0.0
6017,Zn__mean__OFM_component_15,species_block,0.0
6018,Zn__mean__OFM_component_16,species_block,0.0
6019,Zn__mean__OFM_component_17,species_block,2.098942165405693e-05
6020,Zn__mean__OFM_component_18,species_block,0.0
6021,Zn__mean__OFM_component_19,species_block,0.0
6022,Zn__mean__OFM_component_20,species_block,0.0
6023,Zn__mean__OFM_component_21,species_block,0.0
6024,Zn__mean__OFM_component_22,species_block,0.0
6025,Zn__mean__OFM_component_23,species_block,0.0
6026,Zn__mean__OFM_component_24,species_block,0.0
6027,Zn__mean__OFM_component_25,species_block,0.0
6028,Zn__mean__OFM_component_26,species_block,0.0
6029,Zn__mean__OFM_component_27,species_block,0.0
6030,Zn__mean__OFM_component_28,species_block,0.0
6031,Zn__mean__OFM_component_29,species_block,0.0
6032,Zn__mean__OFM_component_30,species_block,0.0
6033,Zn__mean__OFM_component_31,species_block,0.0
6034,Zn__mean__atomic_mass_norm,species_block,0.00012930836420982283
6035,Zn__mean__atomic_number_norm,species_block,6.203985859489941e-05
6036,Zn__mean__atomic_radius_norm,species_block,9.065887138790809e-05
6037,Zn__mean__electron_affinity_norm,species_block,2.171092430146417e-05
6038,Zn__std__magmom,species_block,0.0
6039,Zn__std__OFM_component_0,species_block,0.0
6040,Zn__std__OFM_component_1,species_block,0.0
6041,Zn__std__OFM_component_2,species_block,0.0
6042,Zn__std__OFM_component_3,species_block,0.0
6043,Zn__std__OFM_component_4,species_block,0.0
6044,Zn__std__OFM_component_5,species_block,0.0
6045,Zn__std__OFM_component_6,species_block,0.0
6046,Zn__std__OFM_component_7,species_block,0.0
6047,Zn__std__OFM_component_8,species_block,0.0
6048,Zn__std__OFM_component_9,species_block,0.0
6049,Zn__std__OFM_component_10,species_block,0.0
6050,Zn__std__OFM_component_11,species_block,0.0
6051,Zn__std__OFM_component_12,species_block,0.0
6052,Zn__std__OFM_component_13,species_block,0.0
6053,Zn__std__OFM_component_14,species_block,0.0
6054,Zn__std__OFM_component_15,species_block,0.0
6055,Zn__std__OFM_component_16,species_block,0.0
6056,Zn__std__OFM_component_17,species_block,0.0
6057,Zn__std__OFM_component_18,species_block,0.0
6058,Zn__std__OFM_component_19,species_block,0.0
6059,Zn__std__OFM_component_20,species_block,0.0
6060,Zn__std__OFM_component_21,species_block,0.0
6061,Zn__std__OFM_component_22,species_block,0.0
6062,Zn__std__OFM_component_23,species_block,0.0
6063,Zn__std__OFM_component_24,species_block,0.0
6064,Zn__std__OFM_component_25,species_block,0.0
6065,Zn__std__OFM_component_26,species_block,0.0
6066,Zn__std__OFM_component_27,species_block,0.0
6067,Zn__std__OFM_component_28,species_block,0.0
6068,Zn__std__OFM_component_29,species_block,0.0
6069,Zn__std__OFM_component_30,species_block,0.0
6070,Zn__std__OFM_component_31,species_block,0.0
6071,Zn__std__atomic_mass_norm,species_block,0.0
6072,Zn__std__atomic_number_norm,species_block,0.0
6073,Zn__std__atomic_radius_norm,species_block,0.0
6074,Zn__std__electron_affinity_norm,species_block,0.0
6075,Zr__count,species_block,1.9775638744940152e-05
6076,Zr__mean__magmom,species_block,5.957985712745432e-06
6077,Zr__mean__OFM_component_0,species_block,0.0
6078,Zr__mean__OFM_component_1,species_block,6.183856539722044e-06
6079,Zr__mean__OFM_component_2,species_block,0.0
6080,Zr__mean__OFM_component_3,species_block,0.0
6081,Zr__mean__OFM_component_4,species_block,0.0
6082,Zr__mean__OFM_component_5,species_block,0.0
6083,Zr__mean__OFM_component_6,species_block,0.0
6084,Zr__mean__OFM_component_7,species_block,0.0
6085,Zr__mean__OFM_component_8,species_block,0.0
6086,Zr__mean__OFM_component_9,species_block,1.9002214200488925e-05
6087,Zr__mean__OFM_component_10,species_block,0.0
6088,Zr__mean__OFM_component_11,species_block,0.0
6089,Zr__mean__OFM_component_12,species_block,0.0
6090,Zr__mean__OFM_component_13,species_block,0.0
6091,Zr__mean__OFM_component_14,species_block,0.0
6092,Zr__mean__OFM_component_15,species_block,0.0
6093,Zr__mean__OFM_component_16,species_block,0.0
6094,Zr__mean__OFM_component_17,species_block,0.0
6095,Zr__mean__OFM_component_18,species_block,0.0
6096,Zr__mean__OFM_component_19,species_block,0.0
6097,Zr__mean__OFM_component_20,species_block,0.0
6098,Zr__mean__OFM_component_21,species_block,0.0
6099,Zr__mean__OFM_component_22,species_block,0.0
6100,Zr__mean__OFM_component_23,species_block,0.0
6101,Zr__mean__OFM_component_24,species_block,0.0
6102,Zr__mean__OFM_component_25,species_block,0.0
6103,Zr__mean__OFM_component_26,species_block,0.0
6104,Zr__mean__OFM_component_27,species_block,0.0
6105,Zr__mean__OFM_component_28,species_block,0.0
6106,Zr__mean__OFM_component_29,species_block,0.0
6107,Zr__mean__OFM_component_30,species_block,0.0
6108,Zr__mean__OFM_component_31,species_block,0.0
6109,Zr__mean__atomic_mass_norm,species_block,8.073155479693907e-06
6110,Zr__mean__atomic_number_norm,species_block,2.0237165471806673e-05
6111,Zr__mean__atomic_radius_norm,species_block,1.5133206892690145e-05
6112,Zr__mean__electron_affinity_norm,species_block,1.7344002995757178e-05
6113,Zr__std__magmom,species_block,0.0
6114,Zr__std__OFM_component_0,species_block,0.0
6115,Zr__std__OFM_component_1,species_block,0.0
6116,Zr__std__OFM_component_2,species_block,0.0
6117,Zr__std__OFM_component_3,species_block,0.0
6118,Zr__std__OFM_component_4,species_block,0.0
6119,Zr__std__OFM_component_5,species_block,0.0
6120,Zr__std__OFM_component_6,species_block,0.0
6121,Zr__std__OFM_component_7,species_block,0.0
6122,Zr__std__OFM_component_8,species_block,0.0
6123,Zr__std__OFM_component_9,species_block,0.0
6124,Zr__std__OFM_component_10,species_block,0.0
6125,Zr__std__OFM_component_11,species_block,0.0
6126,Zr__std__OFM_component_12,species_block,0.0
6127,Zr__std__OFM_component_13,species_block,0.0
6128,Zr__std__OFM_component_14,species_block,0.0
6129,Zr__std__OFM_component_15,species_block,0.0
6130,Zr__std__OFM_component_16,species_block,0.0
6131,Zr__std__OFM_component_17,species_block,0.0
6132,Zr__std__OFM_component_18,species_block,0.0
6133,Zr__std__OFM_component_19,species_block,0.0
6134,Zr__std__OFM_component_20,species_block,0.0
6135,Zr__std__OFM_component_21,species_block,0.0
6136,Zr__std__OFM_component_22,species_block,0.0
6137,Zr__std__OFM_component_23,species_block,0.0
6138,Zr__std__OFM_component_24,species_block,0.0
6139,Zr__std__OFM_component_25,species_block,0.0
6140,Zr__std__OFM_component_26,species_block,0.0
6141,Zr__std__OFM_component_27,species_block,0.0
6142,Zr__std__OFM_component_28,species_block,0.0
6143,Zr__std__OFM_component_29,species_block,0.0
6144,Zr__std__OFM_component_30,species_block,0.0
6145,Zr__std__OFM_component_31,species_block,0.0
6146,Zr__std__atomic_mass_norm,species_block,0.0
6147,Zr__std__atomic_number_norm,species_block,0.0
6148,Zr__std__atomic_radius_norm,species_block,0.0
6149,Zr__std__electron_affinity_norm,species_block,0.0
6150,rbf_bin0__mean,edge_rbf_bin,0.0
6151,rbf_bin0__std,edge_rbf_bin,0.0
6152,rbf_bin1__mean,edge_rbf_bin,0.0
6153,rbf_bin1__std,edge_rbf_bin,0.0
6154,rbf_bin2__mean,edge_rbf_bin,0.0
6155,rbf_bin2__std,edge_rbf_bin,0.0
6156,rbf_bin3__mean,edge_rbf_bin,0.0
6157,rbf_bin3__std,edge_rbf_bin,0.0
6158,rbf_bin4__mean,edge_rbf_bin,0.0
6159,rbf_bin4__std,edge_rbf_bin,0.0
6160,rbf_bin5__mean,edge_rbf_bin,0.0
6161,rbf_bin5__std,edge_rbf_bin,0.0
6162,rbf_bin6__mean,edge_rbf_bin,0.0
6163,rbf_bin6__std,edge_rbf_bin,1.8046048179824466e-07
6164,rbf_bin7__mean,edge_rbf_bin,8.18266729956639e-07
6165,rbf_bin7__std,edge_rbf_bin,1.7324476002585255e-06
6166,rbf_bin8__mean,edge_rbf_bin,8.441763164223566e-08
6167,rbf_bin8__std,edge_rbf_bin,5.907288449524836e-06
6168,rbf_bin9__mean,edge_rbf_bin,3.7858411088207485e-06
6169,rbf_bin9__std,edge_rbf_bin,1.3493682726062036e-05
6170,rbf_bin10__mean,edge_rbf_bin,3.4962963233938244e-06
6171,rbf_bin10__std,edge_rbf_bin,5.817821341678202e-06
6172,rbf_bin11__mean,edge_rbf_bin,2.884722011760029e-05
6173,rbf_bin11__std,edge_rbf_bin,3.3830307777616584e-05
6174,rbf_bin12__mean,edge_rbf_bin,1.9443616870391617e-05
6175,rbf_bin12__std,edge_rbf_bin,3.1303329187476704e-05
6176,rbf_bin13__mean,edge_rbf_bin,1.959155777385477e-05
6177,rbf_bin13__std,edge_rbf_bin,2.089854468044152e-05
6178,rbf_bin14__mean,edge_rbf_bin,7.585637184957987e-05
6179,rbf_bin14__std,edge_rbf_bin,5.649448216972166e-05
6180,rbf_bin15__mean,edge_rbf_bin,0.0001509974726275051
6181,rbf_bin15__std,edge_rbf_bin,0.00022677866521804047
6182,rbf_bin16__mean,edge_rbf_bin,0.0003614618021211556
6183,rbf_bin16__std,edge_rbf_bin,0.0004627301603859373
6184,rbf_bin17__mean,edge_rbf_bin,0.0006324705262989747
6185,rbf_bin17__std,edge_rbf_bin,0.000771367847558488
6186,rbf_bin18__mean,edge_rbf_bin,0.0010530700381980193
6187,rbf_bin18__std,edge_rbf_bin,0.001291904200960679
6188,rbf_bin19__mean,edge_rbf_bin,0.00621585045178024
6189,rbf_bin19__std,edge_rbf_bin,0.004684846874020125
6190,rbf_bin20__mean,edge_rbf_bin,0.011290771489932155
6191,rbf_bin20__std,edge_rbf_bin,0.004375823419095626
6192,rbf_bin21__mean,edge_rbf_bin,0.006500711515502029
6193,rbf_bin21__std,edge_rbf_bin,0.005398827677796356
6194,rbf_bin22__mean,edge_rbf_bin,0.004141654898695418
6195,rbf_bin22__std,edge_rbf_bin,0.003068163650476336
6196,rbf_bin23__mean,edge_rbf_bin,0.0025822467926903633
6197,rbf_bin23__std,edge_rbf_bin,0.0030595650656411056
6198,rbf_bin24__mean,edge_rbf_bin,0.004016657032329994
6199,rbf_bin24__std,edge_rbf_bin,0.0034648204517710906
6200,rbf_bin25__mean,edge_rbf_bin,0.023152110875574415
6201,rbf_bin25__std,edge_rbf_bin,0.004686477218854948
